File, Cycle, Orbit, Date and Time, image x_cord, image y-cord, Longitude, Latitude, IWV, IWV_average, Excluded_pixels (%), IWV error   
S3B_OL_2_LFR____20221219T081444_20221219T081744_20221220T004357_0179_074_078_2340_PS2_O_NT_002.SEN3,74,78, 2022-12-19 08:16:50.661008,2470,837,23.77968189,35.33778455, --,18.9734682,94.90114464, --
S3B_OL_2_LFR____20200421T081417_20200421T081717_20200422T123124_0179_038_078_2340_LN1_O_NT_002.SEN3,38,78, 2020-04-21 08:16:24.019951,2471,838,23.77968189,35.33778455,11.699999,13.20811577,0,0.59999996
S3B_OL_2_LFR____20211206T081432_20211206T081732_20211207T124405_0179_060_078_2340_LN1_O_NT_002.SEN3,60,78, 2021-12-06 08:16:38.539573,2471,837,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20220324T081431_20220324T081731_20220325T132521_0179_064_078_2340_LN1_O_NT_002.SEN3,64,78, 2022-03-24 08:16:37.317851,2471,838,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20230406T081441_20230406T081741_20230406T220120_0179_078_078_2340_PS2_O_NT_002.SEN3,78,78, 2023-04-06 08:16:48.033631,2471,837,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20190822T081413_20190822T081713_20200219T105013_0180_029_078_2340_LR1_R_NT_002.SEN3,29,78, 2019-08-22 08:16:20.095884,2472,836,23.77968189,35.33778455,10.2,18.29805075,35.90010406,0.29999998
S3B_OL_2_LFR____20201220T081425_20201220T081725_20201221T132047_0179_047_078_2340_LN1_O_NT_002.SEN3,47,78, 2020-12-20 08:16:31.749821,2472,836,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20210311T081425_20210311T081725_20210312T132113_0179_050_078_2340_LN1_O_NT_002.SEN3,50,78, 2021-03-11 08:16:31.737627,2472,838,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20210504T081426_20210504T081726_20210505T135220_0179_052_078_2340_LN1_O_NT_002.SEN3,52,78, 2021-05-04 08:16:33.002250,2472,836,23.77968189,35.33778455,14.699999,15.79854214,0,0.59999996
S3B_OL_2_LFR____20230503T081447_20230503T081747_20230503T221809_0179_079_078_2340_PS2_O_NT_002.SEN3,79,78, 2023-05-03 08:16:53.354716,2472,838,23.77968189,35.33778455,17.4,18.64022234,62.7471384, --
S3B_OL_2_LFR____20181222T081410_20181222T081710_20200218T185520_0179_020_078_2340_LR1_R_NT_002.SEN3,20,78, 2018-12-22 08:16:16.641762,2473,835,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20190506T081417_20190506T081717_20200219T034655_0179_025_078_2340_LR1_R_NT_002.SEN3,25,78, 2019-05-06 08:16:24.059835,2473,840,23.77968189,35.33778455,6.2999997,8.415635875,14.15192508,0.29999998
S3B_OL_2_LFR____20200227T081413_20200227T081713_20200228T133005_0179_036_078_2340_LN1_O_NT_002.SEN3,36,78, 2020-02-27 08:16:19.895322,2473,838,23.77968189,35.33778455,10.2,10.76062435,66.70135276,0.59999996
S3B_OL_2_LFR____20211109T081432_20211109T081732_20211110T140908_0179_059_078_2340_LN1_O_NT_002.SEN3,59,78, 2021-11-09 08:16:38.487325,2473,838,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20220102T081432_20220102T081732_20220103T125250_0179_061_078_2340_LN1_O_NT_002.SEN3,61,78, 2022-01-02 08:16:38.515465,2473,838,23.77968189,35.33778455,6.8999996,14.02941098,98.23100937, --
S3B_OL_2_LFR____20220710T081444_20220710T081744_20220710T212345_0179_068_078_2340_PS2_O_NT_002.SEN3,68,78, 2022-07-10 08:16:51.148764,2473,838,23.77968189,35.33778455, --,22.04999828,99.58376691, --
S3B_OL_2_LFR____20221122T081443_20221122T081743_20221123T004214_0179_073_078_2340_PS2_O_NT_002.SEN3,73,78, 2022-11-22 08:16:50.050564,2473,835,23.77968189,35.33778455, --,14.05227191,95.421436, --
S3B_OL_2_LFR____20230115T081441_20230115T081741_20230116T002103_0179_075_078_2340_PS2_O_NT_002.SEN3,75,78, 2023-01-15 08:16:47.414055,2473,838,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20191015T081409_20191015T081709_20200219T142423_0179_031_078_2340_LR1_R_NT_002.SEN3,31,78, 2019-10-15 08:16:15.466432,2474,838,23.77968189,35.33778455,7.2,8.797085884,0,0.29999998
S3B_OL_2_LFR____20200903T081425_20200903T081725_20200904T142015_0179_043_078_2340_LN1_O_NT_002.SEN3,43,78, 2020-09-03 08:16:31.370522,2474,836,23.77968189,35.33778455,19.499998,20.50332878,0,0.59999996
S3B_OL_2_LFR____20201027T081424_20201027T081724_20201028T130239_0179_045_078_2340_LN1_O_NT_002.SEN3,45,78, 2020-10-27 08:16:31.201616,2474,838,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20210627T081434_20210627T081734_20210628T122542_0179_054_078_2340_LN1_O_NT_002.SEN3,54,78, 2021-06-27 08:16:40.946808,2474,838,23.77968189,35.33778455,16.8,18.88751187,0,0.59999996
S3B_OL_2_LFR____20220517T081438_20220517T081738_20220517T230402_0179_066_078_2340_PS2_O_NT_002.SEN3,66,78, 2022-05-17 08:16:45.297630,2474,838,23.77968189,35.33778455,13.199999,15.27190328,0, --
S3B_OL_2_LFR____20230626T081451_20230626T081751_20230626T213153_0179_081_078_2340_PS2_O_NT_002.SEN3,81,78, 2023-06-26 08:16:58.105931,2474,837,23.77968189,35.33778455, --,22.7638205,43.91259105, --
S3B_OL_2_LFR____20190214T081412_20190214T081712_20200218T222925_0179_022_078_2340_LR1_R_NT_002.SEN3,22,78, 2019-02-14 08:16:18.519767,2475,836,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20190602T081412_20190602T081712_20200219T052723_0179_026_078_2340_LR1_R_NT_002.SEN3,26,78, 2019-06-02 08:16:19.349783,2475,839,23.77968189,35.33778455,18.9,19.84963464,0,0.59999996
S3B_OL_2_LFR____20200104T081413_20200104T081713_20200105T124640_0179_034_078_2340_LN1_O_NT_002.SEN3,34,78, 2020-01-04 08:16:20.290211,2475,838,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20200614T081423_20200614T081723_20200615T120524_0179_040_078_2340_LN1_O_NT_002.SEN3,40,78, 2020-06-14 08:16:30.305300,2475,837,23.77968189,35.33778455,11.699999,14.94786589,0,0.59999996
S3B_OL_2_LFR____20210916T081435_20210916T081735_20210917T133134_0179_057_078_2340_LN1_O_NT_002.SEN3,57,78, 2021-09-16 08:16:41.437272,2475,838,23.77968189,35.33778455,12.299999,14.92226758,0,0.59999996
S3B_OL_2_LFR____20220613T081442_20220613T081742_20220613T224455_0180_067_078_2340_PS2_O_NT_002.SEN3,67,78, 2022-06-13 08:16:49.272033,2475,839,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20220929T081441_20220929T081741_20220930T002657_0179_071_078_2340_PS2_O_NT_002.SEN3,71,78, 2022-09-29 08:16:47.942083,2475,840,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20230310T081443_20230310T081743_20230310T235058_0179_077_078_2340_PS2_O_NT_002.SEN3,77,78, 2023-03-10 08:16:49.908381,2475,837,23.77968189,35.33778455,13.199999,15.54386223,48.2830385, --
S3B_OL_2_LFR____20230530T081450_20230530T081750_20230530T232300_0180_080_078_2340_PS2_O_NT_002.SEN3,80,78, 2023-05-30 08:16:56.572341,2475,838,23.77968189,35.33778455, --,24.8855407,82.72632674, --
S3B_OL_2_LFR____20190918T081412_20190918T081712_20200219T123851_0179_030_078_2340_LR1_R_NT_002.SEN3,30,78, 2019-09-18 08:16:19.426603,2476,838,23.77968189,35.33778455,7.7999997,11.02757481,0,0.29999998
S3B_OL_2_LFR____20200518T081420_20200518T081720_20200519T121634_0179_039_078_2340_LN1_O_NT_002.SEN3,39,78, 2020-05-18 08:16:27.204250,2476,836,23.77968189,35.33778455,11.099999,12.15546231,0,0.29999998
S3B_OL_2_LFR____20200930T081421_20200930T081721_20201001T131823_0180_044_078_2340_LN1_O_NT_002.SEN3,44,78, 2020-09-30 08:16:28.101474,2476,839,23.77968189,35.33778455,9.9,13.73231816,0.832466181,0.59999996
S3B_OL_2_LFR____20210116T081425_20210116T081725_20210117T120557_0179_048_078_2340_LN1_O_NT_002.SEN3,48,78, 2021-01-16 08:16:31.691341,2476,840,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20210531T081430_20210531T081730_20210601T133750_0179_053_078_2340_LN1_O_NT_002.SEN3,53,78, 2021-05-31 08:16:37.178143,2476,836,23.77968189,35.33778455,15.299999,18.01623199,0,0.59999996
S3B_OL_2_LFR____20211013T081430_20211013T081730_20211014T140234_0179_058_078_2340_LN1_O_NT_002.SEN3,58,78, 2021-10-13 08:16:37.013916,2476,839,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20220129T081428_20220129T081728_20220130T133629_0180_062_078_2340_LN1_O_NT_002.SEN3,62,78, 2022-01-29 08:16:34.794146,2476,838,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20220225T081431_20220225T081731_20220226T133532_0179_063_078_2340_LN1_O_NT_002.SEN3,63,78, 2022-02-25 08:16:37.741833,2476,837,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20221026T081443_20221026T081743_20221027T002515_0180_072_078_2340_PS2_O_NT_002.SEN3,72,78, 2022-10-26 08:16:50.122201,2476,837,23.77968189,35.33778455,8.999999,11.09562888,0, --
S3B_OL_2_LFR____20190118T081412_20190118T081712_20200218T204404_0179_021_078_2340_LR1_R_NT_002.SEN3,21,78, 2019-01-18 08:16:18.966484,2477,836,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20200131T081410_20200131T081710_20200201T131032_0179_035_078_2340_LN1_O_NT_002.SEN3,35,78, 2020-01-31 08:16:17.340465,2477,839,23.77968189,35.33778455,4.7999997,6.499999609,95.94172737,0.29999998
S3B_OL_2_LFR____20210212T081422_20210212T081722_20210213T153646_0179_049_078_2340_LN1_O_NT_002.SEN3,49,78, 2021-02-12 08:16:29.260024,2477,837,23.77968189,35.33778455,4.7999997,6.806493115,67.95005203,0.29999998
S3B_OL_2_LFR____20230211T081444_20230211T081744_20230212T001113_0179_076_078_2340_PS2_O_NT_002.SEN3,76,78, 2023-02-11 08:16:51.099920,2477,838,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20180703T081206_20180703T081506_20200218T050308_0179_010_078_2340_LR1_R_NT_002.SEN3,10,78, 2018-07-03 08:14:14.014775,2493,683,23.77968189,35.33778455,13.799999,17.0210187,0,0.59999996
S3B_OL_2_LFR____20180730T081204_20180730T081504_20200218T084613_0179_011_078_2340_LR1_R_NT_002.SEN3,11,78, 2018-07-30 08:14:11.699942,2493,683,23.77968189,35.33778455,24.599998,29.59306744,68.47034339,0.9
S3B_OL_2_LFR____20180826T081200_20180826T081500_20200218T111319_0179_012_078_2340_LR1_R_NT_002.SEN3,12,78, 2018-08-26 08:14:07.561297,2493,683,23.77968189,35.33778455, --,31.79999733,99.79188345, --
S3B_OL_2_LFR____20180606T081204_20180606T081504_20200217T230749_0179_009_078_2340_LR1_R_NT_002.SEN3,9,78, 2018-06-06 08:14:11.321235,2494,677,23.77968189,35.33778455,16.8,18.45015493,0,0.59999996
S3B_OL_2_LFR____20180922T081203_20180922T081503_20200218T130042_0179_013_078_2340_LR1_R_NT_002.SEN3,13,78, 2018-09-22 08:14:10.718607,2495,680,23.77968189,35.33778455,12.599999,16.32237151,0,0.59999996
S3B_OL_2_LFR____20181019T081108_20181019T081408_20200218T144557_0179_015_078_2340_LR1_R_NT_002.SEN3,15,78, 2018-10-19 08:13:15.867811,2505,599,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20190728T090251_20190728T090551_20200219T091244_0179_028_107_2340_LR1_R_NT_002.SEN3,28,107, 2019-07-28 09:04:22.235051,1654,4832,23.77968189,35.33778455, --,17.89032142,90.32258065, --
S3B_OL_2_LFR____20181127T090247_20181127T090547_20200218T171617_0179_019_107_2340_LR1_R_NT_002.SEN3,19,107, 2018-11-27 09:04:18.246222,1655,4832,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20200327T090252_20200327T090552_20200328T140609_0179_037_107_2340_LN1_O_NT_002.SEN3,37,107, 2020-03-27 09:04:23.172390,1655,4835,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20210409T090301_20210409T090559_20210410T214543_0177_051_107_2340_LN1_O_NT_002.SEN3,51,107, 2021-04-09 09:04:31.744429,1655,4835,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20210726T090312_20210726T090610_20210727T214010_0177_055_107_2340_LN1_O_NT_002.SEN3,55,107, 2021-07-26 09:04:43.068556,1655,4830,23.77968189,35.33778455, --,14.16048296,87.09677419, --
S3B_OL_2_LFR____20190411T090256_20190411T090556_20200219T021010_0179_024_107_2340_LR1_R_NT_002.SEN3,24,107, 2019-04-11 09:04:26.833131,1656,4834,23.77968189,35.33778455, --,16.01612808,96.77419355, --
S3B_OL_2_LFR____20190701T090250_20190701T090547_20200219T072544_0177_027_107_2340_LR1_R_NT_002.SEN3,27,107, 2019-07-01 09:04:20.415845,1656,4833,23.77968189,35.33778455, --,18.90967612,96.77419355, --
S3B_OL_2_LFR____20191113T090251_20191113T090551_20191114T141107_0179_032_107_2340_LN1_O_NT_002.SEN3,32,107, 2019-11-13 09:04:21.696157,1656,4831,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20200423T090255_20200423T090555_20200424T125339_0179_038_107_2340_LN1_O_NT_002.SEN3,38,107, 2020-04-23 09:04:25.935876,1656,4833,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20200713T090303_20200713T090603_20200714T124613_0179_041_107_2340_LN1_O_NT_002.SEN3,41,107, 2020-07-13 09:04:33.468920,1656,4831,23.77968189,35.33778455, --,17.43548276,90.32258065, --
S3B_OL_2_LFR____20200809T090303_20200809T090603_20200810T130412_0179_042_107_2340_LN1_O_NT_002.SEN3,42,107, 2020-08-09 09:04:33.472164,1656,4830,23.77968189,35.33778455, --,33.83759773,86.99271592, --
S3B_OL_2_LFR____20201125T090304_20201125T090604_20201126T134226_0179_046_107_2340_LN1_O_NT_002.SEN3,46,107, 2020-11-25 09:04:35.049089,1656,4832,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20210822T090314_20210822T090614_20210823T132754_0179_056_107_2340_LN1_O_NT_002.SEN3,56,107, 2021-08-22 09:04:44.672672,1656,4832,23.77968189,35.33778455, --,22.23934302,93.65244537, --
S3B_OL_2_LFR____20220422T090311_20220422T090611_20220422T213514_0179_065_107_2340_PS2_O_NT_002.SEN3,65,107, 2022-04-22 09:04:41.695980,1656,4831,23.77968189,35.33778455, --,11.88145088,87.09677419, --
S3B_OL_2_LFR____20220808T090321_20220808T090621_20220808T230833_0179_069_107_2340_PS2_O_NT_002.SEN3,69,107, 2022-08-08 09:04:52.081267,1656,4831,23.77968189,35.33778455, --,28.19999886,99.89594173, --
S3B_OL_2_LFR____20221221T090321_20221221T090621_20221222T001728_0179_074_107_2340_PS2_O_NT_002.SEN3,74,107, 2022-12-21 09:04:51.657486,1656,4832,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20230408T090319_20230408T090619_20230408T214113_0179_078_107_2340_PS2_O_NT_002.SEN3,78,107, 2023-04-08 09:04:50.294663,1656,4832,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20191210T090252_20191210T090552_20191211T124526_0179_033_107_2340_LN1_O_NT_002.SEN3,33,107, 2019-12-10 09:04:22.594672,1657,4831,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20211208T090309_20211208T090609_20211209T144318_0179_060_107_2340_LN1_O_NT_002.SEN3,60,107, 2021-12-08 09:04:40.308994,1657,4832,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20220326T090308_20220326T090608_20220327T140055_0179_064_107_2340_LN1_O_NT_002.SEN3,64,107, 2022-03-26 09:04:38.988024,1657,4833,23.77968189,35.33778455, --,6.290322304,96.77419355, --
S3B_OL_2_LFR____20220904T090322_20220904T090622_20220904T224231_0179_070_107_2340_PS2_O_NT_002.SEN3,70,107, 2022-09-04 09:04:53.174411,1657,4834,23.77968189,35.33778455, --,27.29032086,96.77419355, --
S3B_OL_2_LFR____20230505T090324_20230505T090622_20230505T213121_0177_079_107_2340_PS2_O_NT_002.SEN3,79,107, 2023-05-05 09:04:54.938989,1657,4832,23.77968189,35.33778455, --,17.61612786,90.32258065, --
S3B_OL_2_LFR____20190824T090251_20190824T090551_20200219T105836_0180_029_107_2340_LR1_R_NT_002.SEN3,29,107, 2019-08-24 09:04:21.521291,1658,4831,23.77968189,35.33778455, --,28.2991918,87.09677419, --
S3B_OL_2_LFR____20201222T090303_20201222T090600_20201223T214123_0177_047_107_2340_LN1_O_NT_002.SEN3,47,107, 2020-12-22 09:04:33.482409,1658,4832,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20210313T090302_20210313T090602_20210314T151217_0179_050_107_2340_LN1_O_NT_002.SEN3,50,107, 2021-03-13 09:04:33.372185,1658,4834,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20210506T090304_20210506T090604_20210507T132436_0179_052_107_2340_LN1_O_NT_002.SEN3,52,107, 2021-05-06 09:04:34.805362,1658,4831,23.77968189,35.33778455, --,19.31120567,87.92924037, --
S3B_OL_2_LFR____20220104T090309_20220104T090609_20220105T132527_0179_061_107_2340_LN1_O_NT_002.SEN3,61,107, 2022-01-04 09:04:39.744218,1658,4834,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20221124T090321_20221124T090621_20221124T222203_0179_073_107_2340_PS2_O_NT_002.SEN3,73,107, 2022-11-24 09:04:52.144130,1658,4831,23.77968189,35.33778455, --,15.70449342,90.73881374, --
S3B_OL_2_LFR____20200229T090251_20200229T090551_20200301T135005_0180_036_107_2340_LN1_O_NT_002.SEN3,36,107, 2020-02-29 09:04:21.689516,1659,4832,23.77968189,35.33778455, --,8.142856802,97.81477627, --
S3B_OL_2_LFR____20201029T090302_20201029T090602_20201030T132032_0179_045_107_2340_LN1_O_NT_002.SEN3,45,107, 2020-10-29 09:04:33.085819,1659,4832,23.77968189,35.33778455, --,22.20483743,93.5483871, --
S3B_OL_2_LFR____20210629T090312_20210629T090612_20210630T143427_0179_054_107_2340_LN1_O_NT_002.SEN3,54,107, 2021-06-29 09:04:42.594760,1659,4832,23.77968189,35.33778455, --,22.49999858,93.5483871, --
S3B_OL_2_LFR____20211111T090309_20211111T090607_20211112T213454_0178_059_107_2340_LN1_O_NT_002.SEN3,59,107, 2021-11-11 09:04:40.148401,1659,4832,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20220519T090316_20220519T090616_20220519T230255_0179_066_107_2340_PS2_O_NT_002.SEN3,66,107, 2022-05-19 09:04:46.912595,1659,4833,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20220712T090322_20220712T090622_20220712T211747_0179_068_107_2340_PS2_O_NT_002.SEN3,68,107, 2022-07-12 09:04:53.040488,1659,4833,23.77968189,35.33778455, --,17.85483742,96.77419355, --
S3B_OL_2_LFR____20181224T090248_20181224T090548_20200218T190315_0179_020_107_2340_LR1_R_NT_002.SEN3,20,107, 2018-12-24 09:04:18.529414,1660,4831,23.77968189,35.33778455, --,9.965752749,84.8074922, --
S3B_OL_2_LFR____20190216T090250_20190216T090550_20200218T223805_0179_022_107_2340_LR1_R_NT_002.SEN3,22,107, 2019-02-16 09:04:20.547470,1660,4830,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20200905T090302_20200905T090600_20200906T215007_0177_043_107_2340_LN1_O_NT_002.SEN3,43,107, 2020-09-05 09:04:32.790698,1660,4832,23.77968189,35.33778455, --,16.6225796,90.32258065, --
S3B_OL_2_LFR____20230117T090318_20230117T090608_20230117T213752_0170_075_107_2340_PS2_O_NT_002.SEN3,75,107, 2023-01-17 09:04:48.830231,1660,4833,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20230601T090327_20230601T090627_20230601T233324_0179_080_107_2340_PS2_O_NT_002.SEN3,80,107, 2023-06-01 09:04:58.006400,1660,4833,23.77968189,35.33778455, --,26.08928422,94.17273673, --
S3B_OL_2_LFR____20230628T090328_20230628T090628_20230628T213424_0180_081_107_2340_PS2_O_NT_002.SEN3,81,107, 2023-06-28 09:04:59.262203,1660,4831,23.77968189,35.33778455, --,23.51935333,90.32258065, --
S3B_OL_2_LFR____20190508T090254_20190508T090554_20200219T035444_0179_025_107_2340_LR1_R_NT_002.SEN3,25,107, 2019-05-08 09:04:25.454960,1661,4835,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20200106T090251_20200106T090551_20200107T130836_0179_034_107_2340_LN1_O_NT_002.SEN3,34,107, 2020-01-06 09:04:21.728063,1661,4832,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20200520T090258_20200520T090556_20200521T210627_0178_039_107_2340_LN1_O_NT_002.SEN3,39,107, 2020-05-20 09:04:28.849046,1661,4831,23.77968189,35.33778455, --,16.00645053,87.09677419, --
S3B_OL_2_LFR____20200616T090301_20200616T090601_20200617T140248_0179_040_107_2340_LN1_O_NT_002.SEN3,40,107, 2020-06-16 09:04:32.112110,1661,4832,23.77968189,35.33778455, --,20.6806441,93.5483871, --
S3B_OL_2_LFR____20210918T090312_20210918T090612_20210919T133333_0180_057_107_2340_LN1_O_NT_002.SEN3,57,107, 2021-09-18 09:04:42.721963,1661,4833,23.77968189,35.33778455, --,22.66451479,93.5483871, --
S3B_OL_2_LFR____20220615T090320_20220615T090618_20220615T211438_0178_067_107_2340_PS2_O_NT_002.SEN3,67,107, 2022-06-15 09:04:50.964074,1661,4834,23.77968189,35.33778455, --,25.31612741,96.77419355, --
S3B_OL_2_LFR____20230312T090321_20230312T090621_20230312T223146_0179_077_107_2340_PS2_O_NT_002.SEN3,77,107, 2023-03-12 09:04:51.775326,1661,4834,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20190604T090249_20190604T090549_20200219T053534_0179_026_107_2340_LR1_R_NT_002.SEN3,26,107, 2019-06-04 09:04:20.465283,1662,4834,23.77968189,35.33778455, --,17.09032129,96.77419355, --
S3B_OL_2_LFR____20190920T090250_20190920T090550_20200219T124652_0179_030_107_2340_LR1_R_NT_002.SEN3,30,107, 2019-09-20 09:04:20.869694,1662,4833,23.77968189,35.33778455, --,25.66451448,93.5483871, --
S3B_OL_2_LFR____20210118T090302_20210118T090602_20210119T140505_0179_048_107_2340_LN1_O_NT_002.SEN3,48,107, 2021-01-18 09:04:32.877359,1662,4836,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20210602T090308_20210602T090608_20210603T143043_0179_053_107_2340_LN1_O_NT_002.SEN3,53,107, 2021-06-02 09:04:39.191724,1662,4832,23.77968189,35.33778455, --,16.75833201,96.25390219, --
S3B_OL_2_LFR____20220131T090305_20220131T090605_20220201T133415_0179_062_107_2340_LN1_O_NT_002.SEN3,62,107, 2022-01-31 09:04:35.956895,1662,4834,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20221001T090318_20221001T090616_20221001T213819_0178_071_107_2340_PS2_O_NT_002.SEN3,71,107, 2022-10-01 09:04:49.267709,1662,4835,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20221028T090321_20221028T090621_20221028T233018_0179_072_107_2340_PS2_O_NT_002.SEN3,72,107, 2022-10-28 09:04:52.274997,1662,4833,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20190120T090249_20190120T090549_20200218T205205_0179_021_107_2340_LR1_R_NT_002.SEN3,21,107, 2019-01-20 09:04:20.617668,1663,4832,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20200202T090247_20200202T090546_20200203T210041_0178_035_107_2340_LN1_O_NT_002.SEN3,35,107, 2020-02-02 09:04:18.577532,1663,4834,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20201002T090258_20201002T090558_20201003T134105_0179_044_107_2340_LN1_O_NT_002.SEN3,44,107, 2020-10-02 09:04:29.332391,1663,4834,23.77968189,35.33778455, --,26.5451598,96.77419355, --
S3B_OL_2_LFR____20210214T090300_20210214T090600_20210215T150921_0179_049_107_2340_LN1_O_NT_002.SEN3,49,107, 2021-02-14 09:04:31.127651,1663,4832,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20211015T090307_20211015T090607_20211016T141301_0179_058_107_2340_LN1_O_NT_002.SEN3,58,107, 2021-10-15 09:04:38.158617,1663,4834,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20230213T090321_20230213T090621_20230213T234100_0179_076_107_2340_PS2_O_NT_002.SEN3,76,107, 2023-02-13 09:04:52.453118,1663,4834,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20180705T090044_20180705T090238_20200218T052803_0114_010_107_2340_LR1_R_NT_002.SEN3,10,107, 2018-07-05 09:02:16.273339,1696,4685,23.77968189,35.33778455,11.4,15.03238901,0.728407908,0.9
S3B_OL_2_LFR____20180608T090043_20180608T090343_20200217T233330_0179_009_107_2340_LR1_R_NT_002.SEN3,9,107, 2018-06-08 09:02:15.605096,1697,4682,23.77968189,35.33778455,15.899999,17.77960347,0,0.9
S3B_OL_2_LFR____20180801T090041_20180801T090341_20200218T085728_0179_011_107_2340_LR1_R_NT_002.SEN3,11,107, 2018-08-01 09:02:13.743622,1697,4685,23.77968189,35.33778455,26.999998,32.85025526,39.33402706,1.1999999
S3B_OL_2_LFR____20180828T090037_20180828T090337_20200218T112253_0179_012_107_2340_LR1_R_NT_002.SEN3,12,107, 2018-08-28 09:02:09.564987,1697,4685,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20181021T085905_20181021T090205_20200218T145348_0179_015_107_2340_LR1_R_NT_002.SEN3,15,107, 2018-10-21 09:00:39.568544,1730,4550,23.77968189,35.33778455,18.599998,21.76233484,12.69510926,1.1999999
S3B_OL_2_LFR____20181117T082621_20181117T082921_20200218T163857_0179_017_107_2340_LR1_R_NT_002.SEN3,17,107, 2018-11-17 08:28:19.206009,2284,1844,23.77968189,35.33778455, --,19.79999924,99.89594173, --
S3B_OL_2_LFR____20190729T083641_20190729T083941_20200219T091606_0179_028_121_2340_LR1_R_NT_002.SEN3,28,121, 2019-07-29 08:38:32.859131,2142,2695,23.77968189,35.33778455,10.799999,15.31154952,0,0.59999996
S3B_OL_2_LFR____20181128T083636_20181128T083936_20200218T172009_0180_019_121_2340_LR1_R_NT_002.SEN3,19,121, 2018-11-28 08:38:28.772949,2143,2695,23.77968189,35.33778455, --, --,100, --
S3B_OL_2_LFR____20190316T083643_20190316T083943_20200219T002701_0180_023_121_2340_LR1_R_NT_002.SEN3,23,121, 2019-03-16 08:38:35.782852,2143,2694,23.77968189,35.33778455,5.1,6.267812146,0.104058273,0.29999998
S3B_OL_2_LFR____20190825T083640_20190825T083940_20200219T110252_0179_029_121_2340_LR1_R_NT_002.SEN3,29,121, 2019-08-25 08:38:32.062643,2143,2693,23.77968189,35.33778455,17.999998,22.80842739,0,0.59999996
S3B_OL_2_LFR____20200328T083641_20200328T083941_20200329T133019_0179_037_121_2340_LN1_O_NT_002.SEN3,37,121, 2020-03-28 08:38:33.741514,2143,2697,23.77968189,35.33778455,11.999999,11.25613967,28.82414152,1.4999999
